atp,location,tournament,date,series,court,surface,round,bestof,winner,loser,anho
31,Nice,Open de Nice Côte d’Azur,2014/05/19,ATP250,Outdoor,Clay,1st Round,3,Tursunov D.,Nedovyesov A.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/19,ATP250,Outdoor,Clay,1st Round,3,Montanes A.,Ebden M.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/19,ATP250,Outdoor,Clay,1st Round,3,Mahut N.,Vaisse M.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/19,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Coric B.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/19,ATP250,Outdoor,Clay,1st Round,3,Mathieu P.H.,Pouille L.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/20,ATP250,Outdoor,Clay,1st Round,3,Klizan M.,Tomic B.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/20,ATP250,Outdoor,Clay,1st Round,3,Haase R.,Volandri F.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/20,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Benneteau J.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/20,ATP250,Outdoor,Clay,1st Round,3,Sock J.,De Schepper K.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/20,ATP250,Outdoor,Clay,1st Round,3,Thiem D.,Johnson S.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/21,ATP250,Outdoor,Clay,2nd Round,3,Isner J.,Sock J.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/21,ATP250,Outdoor,Clay,2nd Round,3,Montanes A.,Querrey S.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/21,ATP250,Outdoor,Clay,2nd Round,3,Berlocq C.,Mahut N.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/21,ATP250,Outdoor,Clay,2nd Round,3,Mayer L.,Roger-Vasselin E.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/21,ATP250,Outdoor,Clay,2nd Round,3,Delbonis F.,Mathieu P.H.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/21,ATP250,Outdoor,Clay,2nd Round,3,Gulbis E.,Klizan M.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/21,ATP250,Outdoor,Clay,2nd Round,3,Tursunov D.,Haase R.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/21,ATP250,Outdoor,Clay,2nd Round,3,Simon G.,Thiem D.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/22,ATP250,Outdoor,Clay,Quarterfinals,3,Montanes A.,Mayer L.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/22,ATP250,Outdoor,Clay,Quarterfinals,3,Gulbis E.,Tursunov D.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/22,ATP250,Outdoor,Clay,Quarterfinals,3,Delbonis F.,Isner J.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/22,ATP250,Outdoor,Clay,Quarterfinals,3,Simon G.,Berlocq C.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/23,ATP250,Outdoor,Clay,Semifinals,3,Gulbis E.,Montanes A.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/23,ATP250,Outdoor,Clay,Semifinals,3,Delbonis F.,Simon G.,2014
31,Nice,Open de Nice Côte d’Azur,2014/05/24,ATP250,Outdoor,Clay,The Final,3,Gulbis E.,Delbonis F.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Raonic M.,Kyrgios N.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Carreno-Busta P.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Nedovyesov A.,Devvarman S.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Przysiezny M.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Stepanek R.,Arguello F.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Lacko L.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Berdych T.,Polansky P.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Schwartzman D.,Elias G.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Janowicz J.,Estrella Burgos V.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Isner J.,Herbert P.H.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Tsonga J.W.,Roger-Vasselin E.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Tursunov D.,Starace P.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Querrey S.,Volandri F.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Dolgopolov O.,Ramos A.,2014
32,Paris,French Open,2014/05/25,Grand Slam,Outdoor,Clay,1st Round,5,Chardy J.,Gimeno-Traver D.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Paire B.,Falla A.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Haase R.,Davydenko N.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Kukushkin M.,Mahut N.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Kamke T.,Mecir M.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Vesely J.,Rosol L.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Cilic M.,Andujar P.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Klizan M.,Nishikori K.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,De Schepper K.,Montanes A.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Ward J.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Sousa J.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Granollers M.,Dodig I.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Goffin D.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Gonzalez A.,Russell M.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Pavic A.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Bagnis F.,Benneteau J.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Gabashvili T.,Pospisil V.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Lopez F.,Dzumhur D.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Bautista R.,Lorenzi P.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Bellucci T.,Becker B.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Ginepri R.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Gulbis E.,Kubot L.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Beck A.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Mayer L.,Duckworth J.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Mannarino A.,Lu Y.H.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Thiem D.,Mathieu P.H.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Young D.,Sela D.,2014
32,Paris,French Open,2014/05/26,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Wawrinka S.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Karlovic I.,Dimitrov G.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Berlocq C.,Hewitt L.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Michon A.,Klahn B.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Seppi A.,Giraldo S.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Sijsling I.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Kohlschreiber P.,Riba P.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Istomin D.,Stakhovsky S.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Monaco J.,Pouille L.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Anderson K.,Robert S.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Haider-Maurer A.,Brands D.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Tomic B.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Arnaboldi A.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Lajovic D.,Delbonis F.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Cuevas P.,Ebden M.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Zopp J.,Haas T.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Sock J.,Almagro N.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Murray A.,Golubev A.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Llodra M.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Hanescu V.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Matosevic M.,Brown D.,2014
32,Paris,French Open,2014/05/27,Grand Slam,Outdoor,Clay,1st Round,5,Struff J.L.,Olivetti A.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,1st Round,5,Johnson S.,Lokoli L.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Gulbis E.,Bagnis F.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Granollers M.,Dolgopolov O.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Bautista R.,Paire B.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Stepanek R.,Youzhny M.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Simon G.,Gonzalez A.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Tursunov D.,Querrey S.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Berdych T.,Nedovyesov A.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Klizan M.,Haase R.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Chardy J.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Cilic M.,Kamke T.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Raonic M.,Vesely J.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Schwartzman D.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Robredo T.,De Schepper K.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Tsonga J.W.,Melzer J.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Janowicz J.,Nieminen J.,2014
32,Paris,French Open,2014/05/28,Grand Slam,Outdoor,Clay,2nd Round,5,Isner J.,Kukushkin M.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrer D.,Bolelli S.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Karlovic I.,Haider-Maurer A.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Anderson K.,Michon A.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Young D.,Lopez F.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Garcia-Lopez G.,Mannarino A.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Mayer L.,Gabashvili T.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Thiem D.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Seppi A.,Monaco J.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Lajovic D.,Zopp J.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Gasquet R.,Berlocq C.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Kohlschreiber P.,Istomin D.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Murray A.,Matosevic M.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Sock J.,Johnson S.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Verdasco F.,Cuevas P.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Fognini F.,Bellucci T.,2014
32,Paris,French Open,2014/05/29,Grand Slam,Outdoor,Clay,2nd Round,5,Monfils G.,Struff J.L.,2014
32,Paris,French Open,2014/05/30,Grand Slam,Outdoor,Clay,3rd Round,5,Gulbis E.,Stepanek R.,2014
32,Paris,French Open,2014/05/30,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Tursunov D.,2014
32,Paris,French Open,2014/05/30,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Cilic M.,2014
32,Paris,French Open,2014/05/30,Grand Slam,Outdoor,Clay,3rd Round,5,Isner J.,Robredo T.,2014
32,Paris,French Open,2014/05/30,Grand Slam,Outdoor,Clay,3rd Round,5,Berdych T.,Bautista R.,2014
32,Paris,French Open,2014/05/30,Grand Slam,Outdoor,Clay,3rd Round,5,Tsonga J.W.,Janowicz J.,2014
32,Paris,French Open,2014/05/30,Grand Slam,Outdoor,Clay,3rd Round,5,Raonic M.,Simon G.,2014
32,Paris,French Open,2014/05/31,Grand Slam,Outdoor,Clay,3rd Round,5,Lajovic D.,Sock J.,2014
32,Paris,French Open,2014/05/31,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrer D.,Seppi A.,2014
32,Paris,French Open,2014/05/31,Grand Slam,Outdoor,Clay,3rd Round,5,Anderson K.,Karlovic I.,2014
32,Paris,French Open,2014/05/31,Grand Slam,Outdoor,Clay,3rd Round,5,Granollers M.,Klizan M.,2014
32,Paris,French Open,2014/05/31,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Fognini F.,2014
32,Paris,French Open,2014/05/31,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Mayer L.,2014
32,Paris,French Open,2014/05/31,Grand Slam,Outdoor,Clay,3rd Round,5,Garcia-Lopez G.,Young D.,2014
32,Paris,French Open,2014/06/01,Grand Slam,Outdoor,Clay,3rd Round,5,Verdasco F.,Gasquet R.,2014
32,Paris,French Open,2014/06/01,Grand Slam,Outdoor,Clay,3rd Round,5,Murray A.,Kohlschreiber P.,2014
32,Paris,French Open,2014/06/01,Grand Slam,Outdoor,Clay,4th Round,5,Berdych T.,Isner J.,2014
32,Paris,French Open,2014/06/01,Grand Slam,Outdoor,Clay,4th Round,5,Gulbis E.,Federer R.,2014
32,Paris,French Open,2014/06/01,Grand Slam,Outdoor,Clay,4th Round,5,Raonic M.,Granollers M.,2014
32,Paris,French Open,2014/06/01,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Tsonga J.W.,2014
32,Paris,French Open,2014/06/02,Grand Slam,Outdoor,Clay,4th Round,5,Ferrer D.,Anderson K.,2014
32,Paris,French Open,2014/06/02,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Lajovic D.,2014
32,Paris,French Open,2014/06/02,Grand Slam,Outdoor,Clay,4th Round,5,Murray A.,Verdasco F.,2014
32,Paris,French Open,2014/06/02,Grand Slam,Outdoor,Clay,4th Round,5,Monfils G.,Garcia-Lopez G.,2014
32,Paris,French Open,2014/06/03,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Raonic M.,2014
32,Paris,French Open,2014/06/03,Grand Slam,Outdoor,Clay,Quarterfinals,5,Gulbis E.,Berdych T.,2014
32,Paris,French Open,2014/06/04,Grand Slam,Outdoor,Clay,Quarterfinals,5,Murray A.,Monfils G.,2014
32,Paris,French Open,2014/06/04,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Ferrer D.,2014
32,Paris,French Open,2014/06/06,Grand Slam,Outdoor,Clay,Semifinals,5,Djokovic N.,Gulbis E.,2014
32,Paris,French Open,2014/06/06,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Murray A.,2014
32,Paris,French Open,2014/06/08,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Djokovic N.,2014
33,Halle,Gerry Weber Open,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Kohlschreiber P.,Seppi A.,2014
33,Halle,Gerry Weber Open,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Gojowczyk P.,Przysiezny M.,2014
33,Halle,Gerry Weber Open,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Herbert P.H.,Janowicz J.,2014
33,Halle,Gerry Weber Open,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Brown D.,Kuznetsov An.,2014
33,Halle,Gerry Weber Open,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Sousa J.,Struff J.L.,2014
33,Halle,Gerry Weber Open,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Haase R.,Gasquet R.,2014
33,Halle,Gerry Weber Open,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Lu Y.H.,Pavic M.,2014
33,Halle,Gerry Weber Open,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Falla A.,Kubot L.,2014
33,Halle,Gerry Weber Open,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Karlovic I.,Youzhny M.,2014
33,Halle,Gerry Weber Open,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Gabashvili T.,Marchenko I.,2014
33,Halle,Gerry Weber Open,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Johnson S.,Olivetti A.,2014
33,Halle,Gerry Weber Open,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Monfils G.,Becker B.,2014
33,Halle,Gerry Weber Open,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Kohlschreiber P.,Herbert P.H.,2014
33,Halle,Gerry Weber Open,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Falla A.,Haase R.,2014
33,Halle,Gerry Weber Open,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Nishikori K.,Monfils G.,2014
33,Halle,Gerry Weber Open,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Gojowczyk P.,Raonic M.,2014
33,Halle,Gerry Weber Open,2014/06/12,ATP250,Outdoor,Grass,2nd Round,3,Federer R.,Sousa J.,2014
33,Halle,Gerry Weber Open,2014/06/12,ATP250,Outdoor,Grass,2nd Round,3,Lu Y.H.,Karlovic I.,2014
33,Halle,Gerry Weber Open,2014/06/12,ATP250,Outdoor,Grass,2nd Round,3,Johnson S.,Gabashvili T.,2014
33,Halle,Gerry Weber Open,2014/06/12,ATP250,Outdoor,Grass,2nd Round,3,Brown D.,Nadal R.,2014
33,Halle,Gerry Weber Open,2014/06/13,ATP250,Outdoor,Grass,Quarterfinals,3,Falla A.,Gojowczyk P.,2014
33,Halle,Gerry Weber Open,2014/06/13,ATP250,Outdoor,Grass,Quarterfinals,3,Kohlschreiber P.,Brown D.,2014
33,Halle,Gerry Weber Open,2014/06/13,ATP250,Outdoor,Grass,Quarterfinals,3,Nishikori K.,Johnson S.,2014
33,Halle,Gerry Weber Open,2014/06/13,ATP250,Outdoor,Grass,Quarterfinals,3,Federer R.,Lu Y.H.,2014
33,Halle,Gerry Weber Open,2014/06/14,ATP250,Outdoor,Grass,Semifinals,3,Falla A.,Kohlschreiber P.,2014
33,Halle,Gerry Weber Open,2014/06/14,ATP250,Outdoor,Grass,Semifinals,3,Federer R.,Nishikori K.,2014
33,Halle,Gerry Weber Open,2014/06/15,ATP250,Outdoor,Grass,The Final,3,Federer R.,Falla A.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Tomic B.,Smyczek T.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Ward J.,Rola B.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Mathieu P.H.,Bedene A.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Duckworth J.,Sela D.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Evans D.,Melzer J.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Querrey S.,Chardy J.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Kudla D.,Russell M.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Mahut N.,Ilhan M.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Mannarino A.,Cox D.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,De Schepper K.,Devvarman S.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Hewitt L.,Gimeno-Traver D.,2014
34,Queens Club,AEGON Championships,2014/06/09,ATP250,Outdoor,Grass,1st Round,3,Stakhovsky S.,Brands D.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Lopez F.,Lajovic D.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Goffin D.,Thiem D.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Nieminen J.,Paire B.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Pospisil V.,Lorenzi P.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Tursunov D.,Sijsling I.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Roger-Vasselin E.,Donskoy E.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Baghdatis M.,Klahn B.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Estrella Burgos V.,Benneteau J.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Istomin D.,Dustov F.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Matosevic M.,Cilic M.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Stepanek R.,Kukushkin M.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,1st Round,3,Lacko L.,Ebden M.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,2nd Round,3,Anderson K.,Evans D.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,2nd Round,3,Querrey S.,Kudla D.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,2nd Round,3,Dimitrov G.,Ward J.,2014
34,Queens Club,AEGON Championships,2014/06/10,ATP250,Outdoor,Grass,2nd Round,3,Berdych T.,Duckworth J.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Mannarino A.,Estrella Burgos V.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Lopez F.,Hewitt L.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,De Schepper K.,Gulbis E.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Stepanek R.,Tomic B.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Nieminen J.,Tursunov D.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Murray A.,Mathieu P.H.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Dolgopolov O.,Istomin D.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Stakhovsky S.,Pospisil V.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Wawrinka S.,Baghdatis M.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Roger-Vasselin E.,Mahut N.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Matosevic M.,Lacko L.,2014
34,Queens Club,AEGON Championships,2014/06/11,ATP250,Outdoor,Grass,2nd Round,3,Tsonga J.W.,Goffin D.,2014
34,Queens Club,AEGON Championships,2014/06/12,ATP250,Outdoor,Grass,3rd Round,3,Berdych T.,Mannarino A.,2014
34,Queens Club,AEGON Championships,2014/06/12,ATP250,Outdoor,Grass,3rd Round,3,Lopez F.,De Schepper K.,2014
34,Queens Club,AEGON Championships,2014/06/12,ATP250,Outdoor,Grass,3rd Round,3,Anderson K.,Stakhovsky S.,2014
34,Queens Club,AEGON Championships,2014/06/12,ATP250,Outdoor,Grass,3rd Round,3,Stepanek R.,Murray A.,2014
34,Queens Club,AEGON Championships,2014/06/12,ATP250,Outdoor,Grass,3rd Round,3,Dimitrov G.,Roger-Vasselin E.,2014
