series,court,surface,round,bestof,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,anho
ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,Volandri F.,30,71,1235,694,6,3,6,3,,,,,,,2,0,2013
ATP250,Outdoor,Hard,1st Round,3,Hanescu V.,Sousa J.,80,49,636,934,6,3,6,2,,,,,,,2,0,2013
ATP250,Outdoor,Hard,1st Round,3,Kamke T.,Jaziri M.,74,168,663,312,6,3,6,4,,,,,,,2,0,2013
ATP250,Outdoor,Hard,1st Round,3,Brown D.,Dodig I.,111,33,506,1190,6,4,6,2,,,,,,,2,0,2013
ATP250,Outdoor,Hard,1st Round,3,Gojowczyk P.,Thiem D.,162,139,321,410,7,5,6,0,,,,,,,2,0,2013
ATP250,Outdoor,Hard,1st Round,3,Murray A.,Zayed M.S.,4,N/A,5790,N/A,6,0,6,0,,,,,,,2,0,2013
ATP250,Outdoor,Hard,1st Round,3,Brands D.,Davydenko N.,54,53,836,890,6,4,6,4,,,,,,,2,0,2013
ATP250,Outdoor,Hard,1st Round,3,Ferrer D.,Dolgopolov O.,3,57,5800,825,6,3,5,7,6,3,,,,,2,1,2013
ATP250,Outdoor,Hard,1st Round,3,Mayer F.,Przysiezny M.,40,66,1065,730,6,2,3,6,7,6,,,,,2,1,2013
ATP250,Outdoor,Hard,1st Round,3,Gulbis E.,Evans D.,24,150,1393,346,6,2,4,6,6,0,,,,,2,1,2013
ATP250,Outdoor,Hard,1st Round,3,Nadal R.,Rosol L.,1,47,13030,956,6,2,7,6,,,,,,,2,0,2013
ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Andujar P.,22,48,1525,946,7,6,6,2,,,,,,,2,0,2013
ATP250,Outdoor,Hard,1st Round,3,Gasquet R.,Hossam K.,9,338,3300,127,7,5,6,1,,,,,,,2,0,2013
ATP250,Outdoor,Hard,2nd Round,3,Gojowczyk P.,Kohlschreiber P.,162,22,321,1525,7,6,7,6,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Mayer F.,Murray A.,40,4,1065,5790,3,6,6,4,6,2,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Hanescu V.,Verdasco F.,80,30,636,1235,4,6,7,6,6,2,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Brown D.,Karlovic I.,111,78,506,647,3,6,7,6,6,4,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Nadal R.,Kamke T.,1,74,13030,663,6,3,6,7,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Gulbis E.,Kubot L.,24,72,1393,686,6,2,4,6,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Brands D.,Ferrer D.,54,3,836,5800,6,4,7,5,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Gasquet R.,31,9,1230,3300,6,2,7,5,,,,,,,2,0,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Gojowczyk P.,Brown D.,162,111,321,506,6,3,3,6,7,6,,,,,2,1,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Nadal R.,Gulbis E.,1,24,13030,1393,7,5,6,4,,,,,,,2,0,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Mayer F.,Hanescu V.,40,80,1065,636,6,4,6,7,6,4,,,,,2,1,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Monfils G.,Brands D.,31,54,1230,836,6,2,6,1,,,,,,,2,0,2014
ATP250,Outdoor,Hard,Semifinals,3,Nadal R.,Gojowczyk P.,1,162,13030,321,4,6,6,2,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,Semifinals,3,Monfils G.,Mayer F.,31,40,1230,1065,6,3,6,2,,,,,,,2,0,2014
ATP250,Outdoor,Hard,The Final,3,Nadal R.,Monfils G.,1,31,13030,1230,6,1,6,7,6,2,,,,,2,1,2014
ATP250,Outdoor,Hard,1st Round,3,Giraldo S.,Montanes A.,68,59,703,766,6,1,7,6,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Sock J.,Mannarino A.,100,71,545,692,6,3,6,4,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Zeballos H.,Volandri F.,66,70,710,694,6,0,7,6,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Young D.,Delbonis F.,96,54,563,826,7,5,6,2,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Statham J.,90,288,595,155,6,3,6,1,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Haase R.,58,44,776,977,4,6,7,5,7,6,,,,,2,1,2014
ATP250,Outdoor,Hard,1st Round,3,Bautista R.,Gimeno-Traver D.,73,80,680,650,6,1,3,6,6,4,,,,,2,1,2014
ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Carreno-Busta P.,22,61,1525,739,6,2,3,6,7,5,,,,,2,1,2014
ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Sijsling I.,62,69,730,697,7,5,7,6,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Paire B.,Przysiezny M.,28,63,1300,730,6,4,6,2,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Klahn B.,Brands D.,95,57,568,779,7,5,4,6,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,1st Round,3,Johnson S.,Baghdatis M.,160,109,327,515,7,5,6,7,6,4,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Sock J.,Haas T.,100,12,545,2435,6,4,6,4,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Zeballos H.,22,66,1525,710,6,4,6,2,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Lacko L.,14,90,2150,595,7,6,3,6,6,2,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Bautista R.,Paire B.,73,28,680,1300,6,3,6,4,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Lu Y.H.,Klahn B.,62,95,730,568,6,7,6,2,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Johnson S.,Anderson K.,160,20,327,1685,7,5,6,4,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Giraldo S.,58,68,776,703,6,7,6,2,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Ferrer D.,Young D.,3,96,5800,563,6,7,6,3,6,1,,,,,2,1,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Bautista R.,Sock J.,73,100,680,545,6,1,6,3,,,,,,,2,0,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Isner J.,Kohlschreiber P.,14,22,2150,1525,6,7,7,6,7,6,,,,,2,1,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Lu Y.H.,Johnson S.,62,160,730,327,6,4,6,4,,,,,,,2,0,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Ferrer D.,Garcia-Lopez G.,3,58,5800,776,6,3,5,7,6,4,,,,,2,1,2014
ATP250,Outdoor,Hard,Semifinals,3,Isner J.,Bautista R.,14,73,2150,680,3,6,7,6,6,4,,,,,2,1,2014
ATP250,Outdoor,Hard,Semifinals,3,Lu Y.H.,Ferrer D.,62,3,730,5800,6,4,7,6,,,,,,,2,0,2014
ATP250,Outdoor,Hard,The Final,3,Isner J.,Lu Y.H.,14,62,2150,730,7,6,7,6,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Istomin D.,Andujar P.,49,48,945,946,6,1,6,2,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Benneteau J.,Ebden M.,35,65,1160,711,6,2,6,2,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Rosol L.,Sousa J.,47,51,956,934,7,6,4,6,7,6,,,,,2,1,2014
ATP250,Outdoor,Hard,1st Round,3,Cilic M.,Struff J-L.,37,106,1130,523,3,6,6,3,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,1st Round,3,Mahut N.,Harrison R.,50,99,938,549,7,6,7,5,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Ramos A.,Querrey S.,85,46,617,960,4,6,6,3,6,4,,,,,2,1,2014
ATP250,Outdoor,Hard,1st Round,3,Stepanek R.,Groth S.,45,157,970,334,6,7,7,6,6,2,,,,,2,1,2014
ATP250,Outdoor,Hard,1st Round,3,Stakhovsky S.,Berlocq C.,101,41,544,1020,6,3,6,4,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Kavcic B.,Nieminen J.,102,39,542,1090,6,4,6,3,,,,,,,2,0,2014
ATP250,Outdoor,Hard,1st Round,3,Matosevic M.,Mayer F.,56,38,819,1110,6,2,4,6,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,1st Round,3,Dolgopolov O.,Roger-Vasselin E.,55,40,825,1038,6,3,,,,,,,,,1,0,2014
ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Granollers M.,52,224,910,215,6,3,6,0,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Matosevic M.,Seppi A.,56,25,819,1360,6,3,6,4,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Stakhovsky S.,Benneteau J.,101,35,544,1160,6,3,6,2,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Tursunov D.,Rosol L.,32,47,1244,956,3,6,6,3,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Stepanek R.,Ramos A.,45,85,970,617,6,2,7,6,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Mahut N.,5,50,5255,938,1,6,6,3,6,4,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Kavcic B.,52,102,910,542,6,3,4,6,6,4,,,,,2,1,2014
ATP250,Outdoor,Hard,2nd Round,3,Istomin D.,Cilic M.,49,37,945,1130,6,3,6,4,,,,,,,2,0,2014
ATP250,Outdoor,Hard,2nd Round,3,Dolgopolov O.,Janowicz J.,55,21,825,1615,6,2,6,2,,,,,,,2,0,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Del Potro J.M.,Stepanek R.,5,45,5255,970,6,4,3,6,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Tursunov D.,Istomin D.,32,49,1244,945,7,6,6,2,,,,,,,2,0,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Tomic B.,Dolgopolov O.,52,55,910,825,6,4,6,3,,,,,,,2,0,2014
ATP250,Outdoor,Hard,Quarterfinals,3,Stakhovsky S.,Matosevic M.,101,56,544,819,6,4,6,3,,,,,,,2,0,2014
ATP250,Outdoor,Hard,Semifinals,3,Del Potro J.M.,Tursunov D.,5,32,5255,1244,6,4,6,2,,,,,,,2,0,2014
ATP250,Outdoor,Hard,Semifinals,3,Tomic B.,Stakhovsky S.,52,101,910,544,6,7,7,5,6,3,,,,,2,1,2014
ATP250,Outdoor,Hard,The Final,3,Del Potro J.M.,Tomic B.,5,52,5255,910,6,3,6,1,,,,,,,2,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Dodig I.,Karlovic I.,34,75,1190,667,7,6,6,3,7,6,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Sela D.,39,68,1090,706,3,6,7,6,6,7,6,3,6,3,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Struff J.L.,15,105,2145,527,6,1,6,4,6,2,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Falla A.,Kukushkin M.,87,66,612,721,6,7,6,2,6,2,6,3,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Giraldo S.,51,69,915,703,6,3,6,2,3,6,7,6,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Johnson S.,71,147,692,378,3,6,6,3,6,0,5,7,6,4,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Golubev A.,8,85,3890,620,6,4,4,1,,,,,,,1,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Dzumhur D.,Hajek J.,188,103,272,540,6,4,6,2,6,1,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Thiem D.,Sousa J.,136,50,422,925,5,7,6,4,6,3,7,6,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Kudla D.,37,113,1110,497,6,4,6,2,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Gonzalez A.,3,74,5640,672,6,3,6,4,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Vesely J.,21,83,1580,636,2,6,6,7,6,4,6,4,6,4,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Gulbis E.,Monaco J.,24,42,1418,1015,1,6,6,4,7,6,6,2,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,De Schepper K.,Wu D.,86,203,617,246,7,5,7,5,7,6,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Guez D.,9,176,3140,286,7,5,6,4,6,1,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Nedovyesov A.,7,94,4180,586,6,3,6,4,6,3,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Ebden M.,Mahut N.,67,46,711,958,6,3,7,5,4,6,0,6,6,3,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Huta Galung J.,31,100,1255,557,6,2,6,4,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Bogomolov A.,16,89,1930,611,6,3,6,2,,,,,,,2,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Mayer L.,Montanes A.,98,60,579,766,6,1,6,3,6,1,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Carreno-Busta P.,38,63,1090,739,6,3,3,6,4,6,6,1,6,2,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Rosol L.,18,47,1810,956,6,1,6,7,3,6,7,6,8,6,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Roger-Vasselin E.,Berlocq C.,40,41,1038,1020,6,4,7,6,6,7,6,2,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,Haas T.,58,12,801,2435,7,5,5,2,,,,,,,1,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Janowicz J.,Thompson J.,20,319,1615,139,1,6,4,6,6,4,6,2,6,1,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Pospisil V.,Groth S.,30,157,1289,334,6,4,6,3,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Andujar P.,Ramos A.,48,84,946,626,6,4,6,2,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Kubot L.,61,72,760,686,3,6,6,3,3,6,6,3,6,4,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Berankis R.,56,128,825,433,7,5,7,5,6,2,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Russell M.,26,92,1314,594,6,2,6,2,6,3,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Lacko L.,2,96,12260,582,6,3,7,6,6,1,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Baghdatis M.,49,108,945,515,6,4,7,5,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Lajovic D.,Pouille L.,117,193,483,262,6,4,7,6,4,6,6,3,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Klahn B.,22,93,1460,592,6,7,6,4,6,4,6,3,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Matosevic M.,17,54,1915,856,6,3,5,7,6,2,4,6,6,2,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Przysiezny M.,Zeballos H.,64,65,730,730,6,3,7,6,7,5,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Gimeno-Traver D.,11,77,2860,662,7,6,6,1,4,6,6,2,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Lu Y.H.,Wang J.,53,173,860,302,6,3,6,2,6,1,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Hanescu V.,Gojowczyk P.,76,135,665,423,7,6,7,6,6,3,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Robert S.,Bedene A.,119,104,479,528,7,6,6,3,6,0,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Klizan M.,Isner J.,106,13,518,2310,6,2,7,6,,,,,,,2,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Volandri F.,10,70,3065,694,7,5,6,3,6,3,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Rola B.,Delbonis F.,185,55,276,826,6,4,6,2,7,5,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Duckworth J.,6,133,4355,425,6,4,6,4,6,2,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Gabashvili T.,Stakhovsky S.,79,82,651,636,6,7,6,4,6,2,6,0,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Kavcic B.,Stepanek R.,99,44,559,995,6,7,4,6,6,1,2,0,,,1,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Bellucci T.,Reister J.,129,88,430,612,4,6,6,3,7,6,,,,,2,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Paire B.,Dancevic F.,28,122,1300,460,7,6,6,3,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Becker B.,183,81,277,640,6,3,6,7,6,2,7,6,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Zhang Z.,33,253,1235,182,5,7,6,3,6,2,6,3,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Hewitt L.,25,43,1360,1010,7,6,6,3,5,7,5,7,7,5,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Berrer M.,Llodra M.,144,102,391,541,6,4,7,5,6,1,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Bautista R.,Smyczek T.,62,90,750,600,6,2,6,1,6,1,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Williams R.,5,130,5415,428,6,7,6,3,6,4,6,4,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Millot V.,Odesnik W.,267,139,170,410,7,5,4,6,6,7,6,1,6,3,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Devvarman S.,27,97,1310,579,6,4,6,4,7,6,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Haase R.,91,45,595,977,6,7,7,6,6,2,1,0,,,2,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Brands D.,19,59,1790,779,6,7,6,4,3,6,6,3,16,14,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,Kamke T.,95,78,582,651,7,6,5,7,6,2,6,4,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Soeda G.,4,112,5560,498,6,1,6,1,6,3,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Kokkinakis T.,Sijsling I.,570,73,53,681,7,6,0,6,7,6,6,2,,,3,1,2014
Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Granollers M.,36,222,1130,215,4,6,4,6,6,3,6,3,6,2,3,2,2014
Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Harrison R.,32,110,1245,504,6,4,6,4,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Tomic B.,1,57,13130,810,6,4,,,,,,,,,1,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,De Schepper K.,7,86,4180,617,6,4,6,1,6,3,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Dzumhur D.,Dodig I.,188,34,272,1190,4,6,4,6,6,3,4,1,,,1,2,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Mayer F.,Youzhny M.,37,15,1110,2145,6,4,3,6,6,3,3,6,6,3,3,2,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Davydenko N.,9,61,3140,760,7,6,6,4,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Janowicz J.,Andujar P.,20,48,1615,946,4,6,7,6,7,6,6,3,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Mannarino A.,3,71,5640,692,7,6,5,7,6,0,6,3,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Chardy J.,Dolgopolov O.,31,56,1255,825,7,5,7,6,6,7,7,6,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Robredo T.,Benneteau J.,18,38,1810,1090,6,3,6,7,6,1,7,6,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Mayer L.,2,98,12260,579,6,0,6,4,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Tursunov D.,49,26,945,1314,7,6,4,6,6,1,6,4,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Roger-Vasselin E.,Garcia-Lopez G.,40,58,1038,801,7,6,6,4,4,6,6,1,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,Gulbis E.,51,24,915,1418,6,2,6,3,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Anderson K.,Thiem D.,21,136,1580,422,6,4,6,3,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Fognini F.,Nieminen J.,16,39,1930,1090,7,5,6,4,3,6,6,2,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Falla A.,8,87,3890,612,6,3,6,3,6,7,6,4,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Pospisil V.,Ebden M.,30,67,1289,711,3,6,7,6,7,6,6,1,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Lajovic D.,17,117,1915,483,6,1,6,1,7,6,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Young D.,Seppi A.,91,25,595,1360,6,4,2,6,6,3,4,6,7,5,3,2,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Klizan M.,Rola B.,106,185,518,276,6,4,6,3,5,7,7,6,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Bellucci T.,10,129,3065,430,7,6,6,4,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Robert S.,Przysiezny M.,119,64,479,730,7,6,6,1,6,7,6,1,,,3,1,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Kavcic B.,6,99,4355,559,6,2,6,1,7,6,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Kokkinakis T.,1,570,13130,53,6,2,6,4,6,2,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Lu Y.H.,22,53,1460,860,6,3,6,3,7,6,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Cilic M.,19,36,1790,1130,4,6,7,6,6,7,6,1,6,2,3,2,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Hanescu V.,11,76,2860,665,7,6,6,4,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Lopez F.,Berrer M.,27,144,1310,391,6,4,7,6,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Gabashvili T.,Verdasco F.,79,33,651,1235,7,6,3,6,2,6,6,4,6,4,3,2,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Sock J.,32,95,1245,582,7,6,7,5,6,2,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Bautista R.,Del Potro J.M.,62,5,750,5415,4,6,6,3,5,7,6,4,7,5,3,2,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Millot V.,4,267,5560,170,6,2,6,2,7,5,,,,,3,0,2014
Grand Slam,Outdoor,Hard,2nd Round,5,Paire B.,Kyrgios N.,28,183,1300,277,6,7,6,7,6,4,6,2,6,2,3,2,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Pospisil V.,8,30,3890,1289,,,,,,,,,,,,,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Mayer F.,Janowicz J.,37,20,1110,1615,7,5,6,2,6,2,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Chardy J.,3,31,5640,1255,6,2,7,6,6,2,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Anderson K.,Roger-Vasselin E.,21,40,1580,1038,3,6,4,6,6,3,7,6,7,5,3,2,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Dzumhur D.,7,188,4180,272,6,4,6,2,6,2,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Gasquet R.,18,9,1810,3140,2,6,7,5,6,4,7,6,,,3,1,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Fognini F.,Querrey S.,16,51,1930,915,7,5,6,4,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Istomin D.,2,49,12260,945,6,3,6,3,7,5,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Robert S.,Klizan M.,119,106,479,518,6,0,7,6,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Gabashvili T.,6,79,4355,651,6,2,6,2,6,3,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Raonic M.,22,11,1460,2860,6,3,3,6,6,4,7,6,,,3,1,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Bautista R.,Paire B.,62,28,750,1300,6,2,6,1,6,4,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Lopez F.,4,27,5560,1310,7,6,6,4,6,2,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Simon G.,10,19,3065,1790,7,6,6,4,6,2,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Young D.,17,91,1915,595,7,5,6,1,6,0,,,,,3,0,2014
Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Monfils G.,1,32,13130,1245,6,1,6,2,6,3,,,,,3,0,2014
Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Mayer F.,3,37,5640,1110,6,7,7,5,6,2,6,1,,,3,1,2014
Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Fognini F.,2,16,12260,1930,6,3,6,0,6,2,,,,,3,0,2014
